id,category,abm_dimensions,reference_dimensions,pixels_equal,abm_gt,reference_gt
TrainData2_1_sub_15,identical,430x90,430x90,true,( x ^ { 3 } - x ^ { 2 } - x ) ( 2 x - 7 ),( x ^ { 3 } - x ^ { 2 } - x ) ( 2 x - 7 )
TrainData2_1_sub_17,identical,629x106,629x106,true,x _ { 1 } - x _ { 2 } + y _ { 1 } - y _ { 2 } + z _ { 1 } - z _ { 2 },x _ { 1 } - x _ { 2 } + y _ { 1 } - y _ { 2 } + z _ { 1 } - z _ { 2 }
TrainData2_1_sub_1,identical,515x94,515x94,true,x _ { 1 } + x _ { 2 } = x _ { 3 },x _ { 1 } + x _ { 2 } = x _ { 3 }
TrainData2_1_sub_20,identical,355x77,355x77,true,a + b + c + d + e,a + b + c + d + e
TrainData2_1_sub_29,identical,480x156,480x156,true,x ^ { i + 2 j \times k ^ { 3 } - 2 \frac { j } { i } },x ^ { i + 2 j \times k ^ { 3 } - 2 \frac { j } { i } }
TrainData2_1_sub_33,identical,505x94,505x94,true,\log _ { 2 } 8 + \log _ { 3 } 9 + \log _ { 4 } 1 6,\log _ { 2 } 8 + \log _ { 3 } 9 + \log _ { 4 } 1 6
TrainData2_1_sub_39,identical,615x107,615x107,true,\sin x - \sin y - \sin ( x - y ),\sin x - \sin y - \sin ( x - y )
TrainData2_1_sub_41,identical,376x184,376x184,true,\frac { \tan \alpha - \tan \beta } { 1 + \tan \alpha \tan \beta },\frac { \tan \alpha - \tan \beta } { 1 + \tan \alpha \tan \beta }
TrainData2_1_sub_43,identical,305x175,305x175,true,\frac { 2 \tan \alpha } { 1 - \tan ^ { 2 } \alpha },\frac { 2 \tan \alpha } { 1 - \tan ^ { 2 } \alpha }
TrainData2_1_sub_46,identical,406x202,406x202,true,\lim _ { x \rightarrow - 1 } \frac { x ^ { 3 } + 1 } { x + 1 },\lim _ { x \rightarrow - 1 } \frac { x ^ { 3 } + 1 } { x + 1 }
TrainData2_1_sub_51,identical,711x169,711x169,true,\lim _ { x \rightarrow \frac { \pi } { 2 } + 0 } \tan x = - \infty,\lim _ { x \rightarrow \frac { \pi } { 2 } + 0 } \tan x = - \infty
TrainData2_1_sub_61,identical,369x85,369x85,true,\int ( 2 ^ { x } - 3 e ^ { x } ) d x,\int ( 2 ^ { x } - 3 e ^ { x } ) d x
TrainData2_1_sub_63,identical,362x114,362x114,true,\frac { 1 } { a } F ( a x + b ) + C,\frac { 1 } { a } F ( a x + b ) + C
TrainData2_1_sub_6,identical,612x103,612x103,true,x _ { i } - x _ { i + 1 } + x _ { i + 2 },x _ { i } - x _ { i + 1 } + x _ { i + 2 }
TrainData2_1_sub_71,identical,346x170,346x170,true,\frac { \sin B + \sin C } { \cos B + \cos C },\frac { \sin B + \sin C } { \cos B + \cos C }
TrainData2_1_sub_73,identical,652x130,652x130,true,\alpha _ { n + 1 } - 3 \beta = \frac { 2 } { 3 } \alpha _ { n } + \beta - 3 \beta,\alpha _ { n + 1 } - 3 \beta = \frac { 2 } { 3 } \alpha _ { n } + \beta - 3 \beta
TrainData2_1_sub_88,identical,298x97,298x97,true,3 0 \times 2 9 x ^ { 2 8 },3 0 \times 2 9 x ^ { 2 8 }
TrainData2_1_sub_95,identical,271x106,271x106,true,\sqrt { 1 + \sqrt { 2 + \sqrt { 3 + \sqrt { 4 } } } },\sqrt { 1 + \sqrt { 2 + \sqrt { 3 + \sqrt { 4 } } } }
TrainData2_1_sub_98,identical,455x242,455x242,true,\lim _ { x \rightarrow \frac { 1 } { 4 } } \frac { 1 - 4 ^ { x - \frac { 1 } { 4 } } } { 1 - 4 x },\lim _ { x \rightarrow \frac { 1 } { 4 } } \frac { 1 - 4 ^ { x - \frac { 1 } { 4 } } } { 1 - 4 x }
TrainData2_1_sub_9,identical,226x83,226x83,true,\sqrt { b ^ { 2 } - 4 a c },\sqrt { b ^ { 2 } - 4 a c }
TrainData2_20_sub_11,identical,477x113,477x113,true,\sqrt { x - y - z + x ^ { 2 } + y ^ { 2 } + z ^ { 2 } },\sqrt { x - y - z + x ^ { 2 } + y ^ { 2 } + z ^ { 2 } }
TrainData2_20_sub_13,identical,538x167,538x167,true,\frac { \sin \theta + \cos \theta + \tan \theta } { x + y + z },\frac { \sin \theta + \cos \theta + \tan \theta } { x + y + z }
TrainData2_20_sub_15,identical,421x82,421x82,true,( x ^ { 3 } - x ^ { 2 } - x ) ( 2 x - 7 ),( x ^ { 3 } - x ^ { 2 } - x ) ( 2 x - 7 )
TrainData2_20_sub_17,identical,562x80,562x80,true,x _ { 1 } - x _ { 2 } + y _ { 1 } - y _ { 2 } + z _ { 1 } - z _ { 2 },x _ { 1 } - x _ { 2 } + y _ { 1 } - y _ { 2 } + z _ { 1 } - z _ { 2 }
TrainData2_20_sub_1,identical,363x86,363x86,true,x _ { 1 } + x _ { 2 } = x _ { 3 },x _ { 1 } + x _ { 2 } = x _ { 3 }
TrainData2_20_sub_20,identical,368x99,368x99,true,a + b + c + d + e,a + b + c + d + e
TrainData2_20_sub_29,identical,453x163,453x163,true,x ^ { i + 2 j \times k ^ { 3 } - 2 \frac { j } { i } },x ^ { i + 2 j \times k ^ { 3 } - 2 \frac { j } { i } }
TrainData2_20_sub_33,identical,510x102,510x102,true,\log _ { 2 } 8 + \log _ { 3 } 9 + \log _ { 4 } 1 6,\log _ { 2 } 8 + \log _ { 3 } 9 + \log _ { 4 } 1 6
TrainData2_20_sub_39,identical,674x87,674x87,true,\sin x - \sin y - \sin ( x - y ),\sin x - \sin y - \sin ( x - y )
TrainData2_20_sub_41,identical,373x157,373x157,true,\frac { \tan \alpha - \tan \beta } { 1 + \tan \alpha \tan \beta },\frac { \tan \alpha - \tan \beta } { 1 + \tan \alpha \tan \beta }
TrainData2_20_sub_43,identical,287x171,287x171,true,\frac { 2 \tan \alpha } { 1 - \tan ^ { 2 } \alpha },\frac { 2 \tan \alpha } { 1 - \tan ^ { 2 } \alpha }
TrainData2_20_sub_46,identical,321x165,321x165,true,\lim _ { x \rightarrow - 1 } \frac { x ^ { 3 } + 1 } { x + 1 },\lim _ { x \rightarrow - 1 } \frac { x ^ { 3 } + 1 } { x + 1 }
TrainData2_20_sub_51,identical,564x172,564x172,true,\lim _ { x \rightarrow \frac { \pi } { 2 } + 0 } \tan x = - \infty,\lim _ { x \rightarrow \frac { \pi } { 2 } + 0 } \tan x = - \infty
TrainData2_20_sub_61,identical,325x114,325x114,true,\int ( 2 ^ { x } - 3 e ^ { x } ) d x,\int ( 2 ^ { x } - 3 e ^ { x } ) d x
TrainData2_20_sub_63,identical,352x122,352x122,true,\frac { 1 } { a } F ( a x + b ) + C,\frac { 1 } { a } F ( a x + b ) + C
TrainData2_20_sub_6,identical,424x87,424x87,true,x _ { i } - x _ { i + 1 } + x _ { i + 2 },x _ { i } - x _ { i + 1 } + x _ { i + 2 }
TrainData2_20_sub_71,identical,357x149,357x149,true,\frac { \sin B + \sin C } { \cos B + \cos C },\frac { \sin B + \sin C } { \cos B + \cos C }
TrainData2_20_sub_73,identical,469x95,469x95,true,\alpha _ { n + 1 } - 3 \beta = \frac { 2 } { 3 } \alpha _ { n } + \beta - 3 \beta,\alpha _ { n + 1 } - 3 \beta = \frac { 2 } { 3 } \alpha _ { n } + \beta - 3 \beta
TrainData2_20_sub_88,identical,316x96,316x96,true,3 0 \times 2 9 x ^ { 2 8 },3 0 \times 2 9 x ^ { 2 8 }
TrainData2_20_sub_95,identical,314x105,314x105,true,\sqrt { 1 + \sqrt { 2 + \sqrt { 3 + \sqrt { 4 } } } },\sqrt { 1 + \sqrt { 2 + \sqrt { 3 + \sqrt { 4 } } } }
TrainData2_20_sub_98,identical,446x216,446x216,true,\lim _ { x \rightarrow \frac { 1 } { 4 } } \frac { 1 - 4 ^ { x - \frac { 1 } { 4 } } } { 1 - 4 x },\lim _ { x \rightarrow \frac { 1 } { 4 } } \frac { 1 - 4 ^ { x - \frac { 1 } { 4 } } } { 1 - 4 x }
TrainData2_20_sub_9,identical,212x87,212x87,true,\sqrt { b ^ { 2 } - 4 a c },\sqrt { b ^ { 2 } - 4 a c }
TrainData2_21_sub_11,identical,464x107,464x107,true,\sqrt { x - y - z + x ^ { 2 } + y ^ { 2 } + z ^ { 2 } },\sqrt { x - y - z + x ^ { 2 } + y ^ { 2 } + z ^ { 2 } }
TrainData2_21_sub_13,identical,532x182,532x182,true,\frac { \sin \theta + \cos \theta + \tan \theta } { x + y + z },\frac { \sin \theta + \cos \theta + \tan \theta } { x + y + z }
TrainData2_21_sub_15,identical,360x87,360x87,true,( x ^ { 3 } - x ^ { 2 } - x ) ( 2 x - 7 ),( x ^ { 3 } - x ^ { 2 } - x ) ( 2 x - 7 )
TrainData2_21_sub_17,identical,508x94,508x94,true,x _ { 1 } - x _ { 2 } + y _ { 1 } - y _ { 2 } + z _ { 1 } - z _ { 2 },x _ { 1 } - x _ { 2 } + y _ { 1 } - y _ { 2 } + z _ { 1 } - z _ { 2 }
TrainData2_21_sub_1,identical,316x86,316x86,true,x _ { 1 } + x _ { 2 } = x _ { 3 },x _ { 1 } + x _ { 2 } = x _ { 3 }
TrainData2_21_sub_20,identical,317x69,317x69,true,a + b + c + d + e,a + b + c + d + e
TrainData2_21_sub_29,identical,330x145,330x145,true,x ^ { i + 2 j \times k ^ { 3 } - 2 \frac { j } { i } },x ^ { i + 2 j \times k ^ { 3 } - 2 \frac { j } { i } }
TrainData2_21_sub_33,identical,439x111,439x111,true,\log _ { 2 } 8 + \log _ { 3 } 9 + \log _ { 4 } 1 6,\log _ { 2 } 8 + \log _ { 3 } 9 + \log _ { 4 } 1 6
TrainData2_21_sub_39,identical,466x107,466x107,true,\sin x - \sin y - \sin ( x - y ),\sin x - \sin y - \sin ( x - y )
TrainData2_21_sub_41,identical,320x142,320x142,true,\frac { \tan \alpha - \tan \beta } { 1 + \tan \alpha \tan \beta },\frac { \tan \alpha - \tan \beta } { 1 + \tan \alpha \tan \beta }
TrainData2_21_sub_43,identical,322x153,322x153,true,\frac { 2 \tan \alpha } { 1 - \tan ^ { 2 } \alpha },\frac { 2 \tan \alpha } { 1 - \tan ^ { 2 } \alpha }
TrainData2_21_sub_46,identical,357x160,357x160,true,\lim _ { x \rightarrow - 1 } \frac { x ^ { 3 } + 1 } { x + 1 },\lim _ { x \rightarrow - 1 } \frac { x ^ { 3 } + 1 } { x + 1 }
TrainData2_21_sub_51,identical,446x135,446x135,true,\lim _ { x \rightarrow \frac { \pi } { 2 } + 0 } \tan x = - \infty,\lim _ { x \rightarrow \frac { \pi } { 2 } + 0 } \tan x = - \infty
TrainData2_21_sub_61,identical,273x105,273x105,true,\int ( 2 ^ { x } - 3 e ^ { x } ) d x,\int ( 2 ^ { x } - 3 e ^ { x } ) d x
TrainData2_21_sub_63,identical,312x112,312x112,true,\frac { 1 } { a } F ( a x + b ) + C,\frac { 1 } { a } F ( a x + b ) + C
TrainData2_21_sub_6,identical,435x104,435x104,true,x _ { i } - x _ { i + 1 } + x _ { i + 2 },x _ { i } - x _ { i + 1 } + x _ { i + 2 }
TrainData2_21_sub_71,identical,336x147,336x147,true,\frac { \sin B + \sin C } { \cos B + \cos C },\frac { \sin B + \sin C } { \cos B + \cos C }
TrainData2_21_sub_73,identical,554x101,554x101,true,\alpha _ { n + 1 } - 3 \beta = \frac { 2 } { 3 } \alpha _ { n } + \beta - 3 \beta,\alpha _ { n + 1 } - 3 \beta = \frac { 2 } { 3 } \alpha _ { n } + \beta - 3 \beta
TrainData2_21_sub_88,identical,289x93,289x93,true,3 0 \times 2 9 x ^ { 2 8 },3 0 \times 2 9 x ^ { 2 8 }
TrainData2_21_sub_95,identical,328x105,328x105,true,\sqrt { 1 + \sqrt { 2 + \sqrt { 3 + \sqrt { 4 } } } },\sqrt { 1 + \sqrt { 2 + \sqrt { 3 + \sqrt { 4 } } } }
TrainData2_21_sub_98,identical,419x209,419x209,true,\lim _ { x \rightarrow \frac { 1 } { 4 } } \frac { 1 - 4 ^ { x - \frac { 1 } { 4 } } } { 1 - 4 x },\lim _ { x \rightarrow \frac { 1 } { 4 } } \frac { 1 - 4 ^ { x - \frac { 1 } { 4 } } } { 1 - 4 x }
TrainData2_21_sub_9,identical,172x84,172x84,true,\sqrt { b ^ { 2 } - 4 a c },\sqrt { b ^ { 2 } - 4 a c }
TrainData2_22_sub_11,identical,462x126,462x126,true,\sqrt { x - y - z + x ^ { 2 } + y ^ { 2 } + z ^ { 2 } },\sqrt { x - y - z + x ^ { 2 } + y ^ { 2 } + z ^ { 2 } }
TrainData2_22_sub_13,identical,506x177,506x177,true,\frac { \sin \theta + \cos \theta + \tan \theta } { x + y + z },\frac { \sin \theta + \cos \theta + \tan \theta } { x + y + z }
TrainData2_22_sub_15,identical,440x88,440x88,true,( x ^ { 3 } - x ^ { 2 } - x ) ( 2 x - 7 ),( x ^ { 3 } - x ^ { 2 } - x ) ( 2 x - 7 )
TrainData2_22_sub_17,identical,560x92,560x92,true,x _ { 1 } - x _ { 2 } + y _ { 1 } - y _ { 2 } + z _ { 1 } - z _ { 2 },x _ { 1 } - x _ { 2 } + y _ { 1 } - y _ { 2 } + z _ { 1 } - z _ { 2 }
TrainData2_22_sub_1,identical,397x80,397x80,true,x _ { 1 } + x _ { 2 } = x _ { 3 },x _ { 1 } + x _ { 2 } = x _ { 3 }
TrainData2_22_sub_20,identical,337x73,337x73,true,a + b + c + d + e,a + b + c + d + e
TrainData2_22_sub_29,identical,481x162,481x162,true,x ^ { i + 2 j \times k ^ { 3 } - 2 \frac { j } { i } },x ^ { i + 2 j \times k ^ { 3 } - 2 \frac { j } { i } }
TrainData2_22_sub_33,identical,484x110,484x110,true,\log _ { 2 } 8 + \log _ { 3 } 9 + \log _ { 4 } 1 6,\log _ { 2 } 8 + \log _ { 3 } 9 + \log _ { 4 } 1 6
TrainData2_22_sub_39,identical,583x100,583x100,true,\sin x - \sin y - \sin ( x - y ),\sin x - \sin y - \sin ( x - y )
TrainData2_22_sub_41,identical,386x146,386x146,true,\frac { \tan \alpha - \tan \beta } { 1 + \tan \alpha \tan \beta },\frac { \tan \alpha - \tan \beta } { 1 + \tan \alpha \tan \beta }
TrainData2_22_sub_43,identical,310x144,310x144,true,\frac { 2 \tan \alpha } { 1 - \tan ^ { 2 } \alpha },\frac { 2 \tan \alpha } { 1 - \tan ^ { 2 } \alpha }
TrainData2_22_sub_46,identical,330x163,330x163,true,\lim _ { x \rightarrow - 1 } \frac { x ^ { 3 } + 1 } { x + 1 },\lim _ { x \rightarrow - 1 } \frac { x ^ { 3 } + 1 } { x + 1 }
TrainData2_22_sub_51,identical,494x156,494x156,true,\lim _ { x \rightarrow \frac { \pi } { 2 } + 0 } \tan x = - \infty,\lim _ { x \rightarrow \frac { \pi } { 2 } + 0 } \tan x = - \infty
TrainData2_22_sub_61,identical,273x100,273x100,true,\int ( 2 ^ { x } - 3 e ^ { x } ) d x,\int ( 2 ^ { x } - 3 e ^ { x } ) d x
TrainData2_22_sub_63,identical,341x110,341x110,true,\frac { 1 } { a } F ( a x + b ) + C,\frac { 1 } { a } F ( a x + b ) + C
TrainData2_22_sub_6,identical,461x98,461x98,true,x _ { i } - x _ { i + 1 } + x _ { i + 2 },x _ { i } - x _ { i + 1 } + x _ { i + 2 }
TrainData2_22_sub_71,identical,397x163,397x163,true,\frac { \sin B + \sin C } { \cos B + \cos C },\frac { \sin B + \sin C } { \cos B + \cos C }
TrainData2_22_sub_73,identical,428x86,428x86,true,\alpha _ { n + 1 } - 3 \beta = \frac { 2 } { 3 } \alpha _ { n } + \beta - 3 \beta,\alpha _ { n + 1 } - 3 \beta = \frac { 2 } { 3 } \alpha _ { n } + \beta - 3 \beta
TrainData2_22_sub_88,identical,274x83,274x83,true,3 0 \times 2 9 x ^ { 2 8 },3 0 \times 2 9 x ^ { 2 8 }
TrainData2_22_sub_95,identical,263x94,263x94,true,\sqrt { 1 + \sqrt { 2 + \sqrt { 3 + \sqrt { 4 } } } },\sqrt { 1 + \sqrt { 2 + \sqrt { 3 + \sqrt { 4 } } } }
TrainData2_22_sub_98,identical,386x195,386x195,true,\lim _ { x \rightarrow \frac { 1 } { 4 } } \frac { 1 - 4 ^ { x - \frac { 1 } { 4 } } } { 1 - 4 x },\lim _ { x \rightarrow \frac { 1 } { 4 } } \frac { 1 - 4 ^ { x - \frac { 1 } { 4 } } } { 1 - 4 x }
TrainData2_22_sub_9,identical,223x99,223x99,true,\sqrt { b ^ { 2 } - 4 a c },\sqrt { b ^ { 2 } - 4 a c }
TrainData2_23_sub_11,identical,447x117,447x117,true,\sqrt { x - y - z + x ^ { 2 } + y ^ { 2 } + z ^ { 2 } },\sqrt { x - y - z + x ^ { 2 } + y ^ { 2 } + z ^ { 2 } }
TrainData2_23_sub_13,identical,574x184,574x184,true,\frac { \sin \theta + \cos \theta + \tan \theta } { x + y + z },\frac { \sin \theta + \cos \theta + \tan \theta } { x + y + z }
TrainData2_23_sub_15,identical,610x91,610x91,true,( x ^ { 3 } - x ^ { 2 } - x ) ( 2 x - 7 ),( x ^ { 3 } - x ^ { 2 } - x ) ( 2 x - 7 )
TrainData2_23_sub_17,identical,686x86,686x86,true,x _ { 1 } - x _ { 2 } + y _ { 1 } - y _ { 2 } + z _ { 1 } - z _ { 2 },x _ { 1 } - x _ { 2 } + y _ { 1 } - y _ { 2 } + z _ { 1 } - z _ { 2 }
TrainData2_23_sub_1,identical,313x77,313x77,true,x _ { 1 } + x _ { 2 } = x _ { 3 },x _ { 1 } + x _ { 2 } = x _ { 3 }
TrainData2_23_sub_20,identical,382x77,382x77,true,a + b + c + d + e,a + b + c + d + e
TrainData2_23_sub_29,identical,593x175,593x175,true,x ^ { i + 2 j \times k ^ { 3 } - 2 \frac { j } { i } },x ^ { i + 2 j \times k ^ { 3 } - 2 \frac { j } { i } }
TrainData2_23_sub_33,identical,605x100,605x100,true,\log _ { 2 } 8 + \log _ { 3 } 9 + \log _ { 4 } 1 6,\log _ { 2 } 8 + \log _ { 3 } 9 + \log _ { 4 } 1 6
TrainData2_23_sub_39,identical,727x87,727x87,true,\sin x - \sin y - \sin ( x - y ),\sin x - \sin y - \sin ( x - y )
TrainData2_23_sub_41,identical,505x217,505x217,true,\frac { \tan \alpha - \tan \beta } { 1 + \tan \alpha \tan \beta },\frac { \tan \alpha - \tan \beta } { 1 + \tan \alpha \tan \beta }
TrainData2_23_sub_43,identical,420x204,420x204,true,\frac { 2 \tan \alpha } { 1 - \tan ^ { 2 } \alpha },\frac { 2 \tan \alpha } { 1 - \tan ^ { 2 } \alpha }
TrainData2_23_sub_46,identical,401x148,401x148,true,\lim _ { x \rightarrow - 1 } \frac { x ^ { 3 } + 1 } { x + 1 },\lim _ { x \rightarrow - 1 } \frac { x ^ { 3 } + 1 } { x + 1 }
TrainData2_23_sub_51,identical,741x200,741x200,true,\lim _ { x \rightarrow \frac { \pi } { 2 } + 0 } \tan x = - \infty,\lim _ { x \rightarrow \frac { \pi } { 2 } + 0 } \tan x = - \infty
TrainData2_23_sub_61,identical,368x129,368x129,true,\int ( 2 ^ { x } - 3 e ^ { x } ) d x,\int ( 2 ^ { x } - 3 e ^ { x } ) d x
TrainData2_23_sub_63,identical,463x103,463x103,true,\frac { 1 } { a } F ( a x + b ) + C,\frac { 1 } { a } F ( a x + b ) + C
TrainData2_23_sub_6,identical,504x87,504x87,true,x _ { i } - x _ { i + 1 } + x _ { i + 2 },x _ { i } - x _ { i + 1 } + x _ { i + 2 }
TrainData2_23_sub_71,identical,442x184,442x184,true,\frac { \sin B + \sin C } { \cos B + \cos C },\frac { \sin B + \sin C } { \cos B + \cos C }
TrainData2_23_sub_73,identical,749x100,749x100,true,\alpha _ { n + 1 } - 3 \beta = \frac { 2 } { 3 } \alpha _ { n } + \beta - 3 \beta,\alpha _ { n + 1 } - 3 \beta = \frac { 2 } { 3 } \alpha _ { n } + \beta - 3 \beta
TrainData2_23_sub_88,identical,394x94,394x94,true,3 0 \times 2 9 x ^ { 2 8 },3 0 \times 2 9 x ^ { 2 8 }
TrainData2_23_sub_95,identical,389x119,389x119,true,\sqrt { 1 + \sqrt { 2 + \sqrt { 3 + \sqrt { 4 } } } },\sqrt { 1 + \sqrt { 2 + \sqrt { 3 + \sqrt { 4 } } } }
TrainData2_23_sub_98,identical,543x238,543x238,true,\lim _ { x \rightarrow \frac { 1 } { 4 } } \frac { 1 - 4 ^ { x - \frac { 1 } { 4 } } } { 1 - 4 x },\lim _ { x \rightarrow \frac { 1 } { 4 } } \frac { 1 - 4 ^ { x - \frac { 1 } { 4 } } } { 1 - 4 x }
TrainData2_23_sub_9,identical,234x107,234x107,true,\sqrt { b ^ { 2 } - 4 a c },\sqrt { b ^ { 2 } - 4 a c }
TrainData2_24_sub_11,identical,423x118,423x118,true,\sqrt { x - y - z + x ^ { 2 } + y ^ { 2 } + z ^ { 2 } },\sqrt { x - y - z + x ^ { 2 } + y ^ { 2 } + z ^ { 2 } }
TrainData2_24_sub_13,identical,487x190,487x190,true,\frac { \sin \theta + \cos \theta + \tan \theta } { x + y + z },\frac { \sin \theta + \cos \theta + \tan \theta } { x + y + z }
TrainData2_24_sub_15,identical,432x75,432x75,true,( x ^ { 3 } - x ^ { 2 } - x ) ( 2 x - 7 ),( x ^ { 3 } - x ^ { 2 } - x ) ( 2 x - 7 )
TrainData2_24_sub_17,identical,747x89,747x89,true,x _ { 1 } - x _ { 2 } + y _ { 1 } - y _ { 2 } + z _ { 1 } - z _ { 2 },x _ { 1 } - x _ { 2 } + y _ { 1 } - y _ { 2 } + z _ { 1 } - z _ { 2 }
TrainData2_24_sub_1,identical,580x90,580x90,true,x _ { 1 } + x _ { 2 } = x _ { 3 },x _ { 1 } + x _ { 2 } = x _ { 3 }
TrainData2_24_sub_20,identical,416x75,416x75,true,a + b + c + d + e,a + b + c + d + e
TrainData2_24_sub_29,identical,353x132,353x132,true,x ^ { i + 2 j \times k ^ { 3 } - 2 \frac { j } { i } },x ^ { i + 2 j \times k ^ { 3 } - 2 \frac { j } { i } }
TrainData2_24_sub_33,identical,331x90,331x90,true,\log _ { 2 } 8 + \log _ { 3 } 9 + \log _ { 4 } 1 6,\log _ { 2 } 8 + \log _ { 3 } 9 + \log _ { 4 } 1 6
TrainData2_24_sub_39,identical,512x112,512x112,true,\sin x - \sin y - \sin ( x - y ),\sin x - \sin y - \sin ( x - y )
TrainData2_24_sub_41,identical,349x185,349x185,true,\frac { \tan \alpha - \tan \beta } { 1 + \tan \alpha \tan \beta },\frac { \tan \alpha - \tan \beta } { 1 + \tan \alpha \tan \beta }
TrainData2_24_sub_43,identical,341x206,341x206,true,\frac { 2 \tan \alpha } { 1 - \tan ^ { 2 } \alpha },\frac { 2 \tan \alpha } { 1 - \tan ^ { 2 } \alpha }
TrainData2_24_sub_46,identical,388x145,388x145,true,\lim _ { x \rightarrow - 1 } \frac { x ^ { 3 } + 1 } { x + 1 },\lim _ { x \rightarrow - 1 } \frac { x ^ { 3 } + 1 } { x + 1 }
TrainData2_24_sub_51,identical,617x176,617x176,true,\lim _ { x \rightarrow \frac { \pi } { 2 } + 0 } \tan x = - \infty,\lim _ { x \rightarrow \frac { \pi } { 2 } + 0 } \tan x = - \infty
TrainData2_24_sub_61,identical,255x115,255x115,true,\int ( 2 ^ { x } - 3 e ^ { x } ) d x,\int ( 2 ^ { x } - 3 e ^ { x } ) d x
TrainData2_24_sub_63,identical,364x106,364x106,true,\frac { 1 } { a } F ( a x + b ) + C,\frac { 1 } { a } F ( a x + b ) + C
TrainData2_24_sub_6,identical,790x94,790x94,true,x _ { i } - x _ { i + 1 } + x _ { i + 2 },x _ { i } - x _ { i + 1 } + x _ { i + 2 }
TrainData2_24_sub_71,identical,438x200,438x200,true,\frac { \sin B + \sin C } { \cos B + \cos C },\frac { \sin B + \sin C } { \cos B + \cos C }
TrainData2_24_sub_73,identical,558x110,558x110,true,\alpha _ { n + 1 } - 3 \beta = \frac { 2 } { 3 } \alpha _ { n } + \beta - 3 \beta,\alpha _ { n + 1 } - 3 \beta = \frac { 2 } { 3 } \alpha _ { n } + \beta - 3 \beta
TrainData2_24_sub_88,identical,317x87,317x87,true,3 0 \times 2 9 x ^ { 2 8 },3 0 \times 2 9 x ^ { 2 8 }
TrainData2_24_sub_95,identical,304x121,304x121,true,\sqrt { 1 + \sqrt { 2 + \sqrt { 3 + \sqrt { 4 } } } },\sqrt { 1 + \sqrt { 2 + \sqrt { 3 + \sqrt { 4 } } } }
TrainData2_24_sub_98,identical,642x219,642x219,true,\lim _ { x \rightarrow \frac { 1 } { 4 } } \frac { 1 - 4 ^ { x - \frac { 1 } { 4 } } } { 1 - 4 x },\lim _ { x \rightarrow \frac { 1 } { 4 } } \frac { 1 - 4 ^ { x - \frac { 1 } { 4 } } } { 1 - 4 x }
TrainData2_24_sub_9,identical,221x104,221x104,true,\sqrt { b ^ { 2 } - 4 a c },\sqrt { b ^ { 2 } - 4 a c }
TrainData2_25_sub_11,identical,381x118,381x118,true,\sqrt { x - y - z + x ^ { 2 } + y ^ { 2 } + z ^ { 2 } },\sqrt { x - y - z + x ^ { 2 } + y ^ { 2 } + z ^ { 2 } }
TrainData2_25_sub_13,identical,575x208,575x208,true,\frac { \sin \theta + \cos \theta + \tan \theta } { x + y + z },\frac { \sin \theta + \cos \theta + \tan \theta } { x + y + z }
TrainData2_25_sub_15,identical,413x89,413x89,true,( x ^ { 3 } - x ^ { 2 } - x ) ( 2 x - 7 ),( x ^ { 3 } - x ^ { 2 } - x ) ( 2 x - 7 )
TrainData2_25_sub_17,identical,584x88,584x88,true,x _ { 1 } - x _ { 2 } + y _ { 1 } - y _ { 2 } + z _ { 1 } + z _ { 2 },x _ { 1 } - x _ { 2 } + y _ { 1 } - y _ { 2 } + z _ { 1 } + z _ { 2 }
TrainData2_25_sub_1,identical,356x82,356x82,true,x _ { 1 } + x _ { 2 } = x _ { 3 },x _ { 1 } + x _ { 2 } = x _ { 3 }
TrainData2_25_sub_20,identical,436x70,436x70,true,a + b + c + d + e,a + b + c + d + e
TrainData2_25_sub_29,identical,411x190,411x190,true,x ^ { i + 2 j \times k ^ { 3 } - 2 \frac { j } { i } },x ^ { i + 2 j \times k ^ { 3 } - 2 \frac { j } { i } }
TrainData2_25_sub_33,identical,542x102,542x102,true,\log _ { 2 } 8 + \log _ { 3 } 9 + \log _ { 4 } 1 6,\log _ { 2 } 8 + \log _ { 3 } 9 + \log _ { 4 } 1 6
TrainData2_25_sub_39,identical,569x95,569x95,true,\sin x - \sin y - \sin ( x - y ),\sin x - \sin y - \sin ( x - y )
TrainData2_25_sub_41,identical,430x168,430x168,true,\frac { \tan \alpha - \tan \beta } { 1 + \tan \alpha \tan \beta },\frac { \tan \alpha - \tan \beta } { 1 + \tan \alpha \tan \beta }
TrainData2_25_sub_43,identical,326x178,326x178,true,\frac { 2 \tan \alpha } { 1 - \tan ^ { 2 } \alpha },\frac { 2 \tan \alpha } { 1 - \tan ^ { 2 } \alpha }
TrainData2_25_sub_46,identical,366x174,366x174,true,\lim _ { x \rightarrow - 1 } \frac { x ^ { 3 } + 1 } { x + 1 },\lim _ { x \rightarrow - 1 } \frac { x ^ { 3 } + 1 } { x + 1 }
TrainData2_25_sub_51,identical,630x188,630x188,true,\lim _ { x \rightarrow \frac { \pi } { 2 } + 0 } \tan x = - \infty,\lim _ { x \rightarrow \frac { \pi } { 2 } + 0 } \tan x = - \infty
TrainData2_25_sub_61,identical,230x117,230x117,true,\int ( 2 ^ { x } - 3 e ^ { x } ) d x,\int ( 2 ^ { x } - 3 e ^ { x } ) d x
TrainData2_25_sub_63,identical,359x114,359x114,true,\frac { 1 } { a } F ( a x + b ) + C,\frac { 1 } { a } F ( a x + b ) + C
